Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR12028962,RNA-Seq,200,305651400,PRJNA639859,SAMN15286780,108894216,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX8560986,GSM4621534,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621534,m3_Fear-Recall,SRP267579
SRR12028964,RNA-Seq,200,220997600,PRJNA639859,SAMN15286691,70664841,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX8560988,GSM4621536,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621536,m3_Fear-Recall,SRP267579
SRR12028966,RNA-Seq,200,171334200,PRJNA639859,SAMN15286689,54233505,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8560990,GSM4621538,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621538,m3_Fear-Recall,SRP267579
SRR12028968,RNA-Seq,200,90659000,PRJNA639859,SAMN15286687,28520236,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX8560992,GSM4621540,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621540,m3_Fear-Recall,SRP267579
SRR12028969,RNA-Seq,200,698883200,PRJNA639859,SAMN15286686,233356322,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8560993,GSM4621541,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621541,m3_Fear-Recall,SRP267579
SRR12028971,RNA-Seq,200,570560400,PRJNA639859,SAMN15286684,187525197,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8560995,GSM4621543,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621543,m3_Fear-Recall,SRP267579
SRR12028972,RNA-Seq,200,307373600,PRJNA639859,SAMN15286683,96773366,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX8560996,GSM4621544,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621544,m3_Fear-Recall,SRP267579
SRR12028974,RNA-Seq,200,241340000,PRJNA639859,SAMN15286681,76397607,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX8560998,GSM4621546,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621546,m3_Fear-Recall,SRP267579
SRR12028977,RNA-Seq,200,780781200,PRJNA639859,SAMN15286825,246060449,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX8561001,GSM4621549,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621549,m3_Fear-Recall,SRP267579
SRR12028978,RNA-Seq,200,316765600,PRJNA639859,SAMN15286824,101833148,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX8561002,GSM4621550,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621550,m3_Fear-Recall,SRP267579
SRR12028980,RNA-Seq,200,487706000,PRJNA639859,SAMN15286822,153453758,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8561004,GSM4621552,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621552,m3_Fear-Recall,SRP267579
SRR12028982,RNA-Seq,200,339540600,PRJNA639859,SAMN15286820,106648190,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8561006,GSM4621554,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621554,m3_Fear-Recall,SRP267579
SRR12028984,RNA-Seq,200,976349400,PRJNA639859,SAMN15286818,310218550,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX8561008,GSM4621556,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621556,m3_Fear-Recall,SRP267579
SRR12028985,RNA-Seq,200,203555600,PRJNA639859,SAMN15286817,64194705,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8561009,GSM4621557,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621557,m3_Fear-Recall,SRP267579
SRR12028989,RNA-Seq,200,116763400,PRJNA639859,SAMN15286812,37709960,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX8561237,GSM4621561,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621561,m3_Fear-Recall,SRP267579
SRR12028991,RNA-Seq,200,234203000,PRJNA639859,SAMN15286815,73422289,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8561239,GSM4621563,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621563,m3_Fear-Recall,SRP267579
SRR12028994,RNA-Seq,200,280861400,PRJNA639859,SAMN15286026,88773328,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8561242,GSM4621566,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621566,m3_Fear-Recall,SRP267579
SRR12028996,RNA-Seq,200,420435600,PRJNA639859,SAMN15286024,144064653,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8561244,GSM4621568,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621568,m3_Fear-Recall,SRP267579
SRR12028999,RNA-Seq,200,55556400,PRJNA639859,SAMN15286021,17623836,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX8561247,GSM4621571,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621571,m3_Fear-Recall,SRP267579
SRR12029001,RNA-Seq,200,181781000,PRJNA639859,SAMN15286019,56964346,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX8561249,GSM4621573,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621573,m3_Fear-Recall,SRP267579
SRR12029003,RNA-Seq,200,138493200,PRJNA639859,SAMN15286017,50903982,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8561251,GSM4621575,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621575,m3_Fear-Recall,SRP267579
SRR12029004,RNA-Seq,200,241707000,PRJNA639859,SAMN15286016,76659458,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX8561252,GSM4621576,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621576,m3_Fear-Recall,SRP267579
SRR12029008,RNA-Seq,200,769321200,PRJNA639859,SAMN15286012,244714030,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX8561256,GSM4621580,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621580,m4_Fear-Recall,SRP267579
SRR12029011,RNA-Seq,200,313233600,PRJNA639859,SAMN15286009,99540192,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8561259,GSM4621583,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621583,m4_Fear-Recall,SRP267579
SRR12029012,RNA-Seq,200,747003200,PRJNA639859,SAMN15286008,240270191,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8561260,GSM4621584,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621584,m4_Fear-Recall,SRP267579
SRR12029015,RNA-Seq,200,752864800,PRJNA639859,SAMN15286005,240928989,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8561263,GSM4621587,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621587,m4_Fear-Recall,SRP267579
SRR12029016,RNA-Seq,200,383820800,PRJNA639859,SAMN15286004,123961643,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8561264,GSM4621588,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621588,m4_Fear-Recall,SRP267579
SRR12029017,RNA-Seq,200,351144200,PRJNA639859,SAMN15284623,112517825,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX8558539,GSM4619829,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619829,m2_Context-Only,SRP267579
SRR12029020,RNA-Seq,200,298943800,PRJNA639859,SAMN15284620,94900180,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX8560430,GSM4619832,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619832,m2_Context-Only,SRP267579
SRR12029022,RNA-Seq,200,864711800,PRJNA639859,SAMN15284618,272813297,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX8560432,GSM4619834,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619834,m2_Context-Only,SRP267579
SRR12029025,RNA-Seq,200,53691600,PRJNA639859,SAMN15284615,17692018,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8560435,GSM4619837,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619837,m2_Context-Only,SRP267579
SRR12029027,RNA-Seq,200,396401800,PRJNA639859,SAMN15284613,131100071,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX8560437,GSM4619839,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619839,m2_Context-Only,SRP267579
SRR12029029,RNA-Seq,200,39079000,PRJNA639859,SAMN15284611,12044994,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX8560439,GSM4619841,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619841,m2_Context-Only,SRP267579
SRR12029031,RNA-Seq,200,469802800,PRJNA639859,SAMN15284609,167145440,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX8560441,GSM4619843,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619843,m2_Context-Only,SRP267579
SRR12029034,RNA-Seq,200,753432800,PRJNA639859,SAMN15284606,238545020,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX8560444,GSM4619846,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619846,m2_Context-Only,SRP267579
SRR12029036,RNA-Seq,200,158918400,PRJNA639859,SAMN15284644,51295227,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX8560446,GSM4619848,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619848,m2_Context-Only,SRP267579
SRR12029038,RNA-Seq,200,171405600,PRJNA639859,SAMN15284642,54880002,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8560448,GSM4619850,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619850,m2_Context-Only,SRP267579
SRR12029039,RNA-Seq,200,745884400,PRJNA639859,SAMN15284227,272345908,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8560449,GSM4619851,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619851,m2_Context-Only,SRP267579
SRR12029041,RNA-Seq,200,572085400,PRJNA639859,SAMN15284225,183626693,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX8560451,GSM4619853,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619853,m2_Context-Only,SRP267579
SRR12029043,RNA-Seq,200,452099200,PRJNA639859,SAMN15284223,142885040,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX8560453,GSM4619855,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619855,m2_Context-Only,SRP267579
SRR12029046,RNA-Seq,200,285029200,PRJNA639859,SAMN15284220,101425764,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX8560456,GSM4619858,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619858,m2_Context-Only,SRP267579
SRR12029048,RNA-Seq,200,307700800,PRJNA639859,SAMN15284218,105042152,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8560458,GSM4619860,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619860,m2_Context-Only,SRP267579
SRR12029050,RNA-Seq,200,366527600,PRJNA639859,SAMN15284216,116332171,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX8560626,GSM4619862,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619862,m2_Context-Only,SRP267579
SRR12029052,RNA-Seq,200,148723000,PRJNA639859,SAMN15284214,47840331,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX8560628,GSM4619864,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619864,m2_Context-Only,SRP267579
SRR12029055,RNA-Seq,200,242764200,PRJNA639859,SAMN15284250,77692371,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8560631,GSM4619867,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619867,m2_Context-Only,SRP267579
SRR12029057,RNA-Seq,200,388099400,PRJNA639859,SAMN15284248,124194234,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX8560633,GSM4619869,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619869,m2_Context-Only,SRP267579
SRR12029060,RNA-Seq,200,191022200,PRJNA639859,SAMN15284245,63890359,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8560636,GSM4619872,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619872,m2_Context-Only,SRP267579
SRR12029061,RNA-Seq,200,456807400,PRJNA639859,SAMN15284244,146107217,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8560637,GSM4619873,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619873,m2_Context-Only,SRP267579
SRR12029063,RNA-Seq,200,613597600,PRJNA639859,SAMN15284242,193403626,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX8560639,GSM4619875,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619875,m2_Context-Only,SRP267579
SRR12029064,RNA-Seq,200,619170200,PRJNA639859,SAMN15284241,194658805,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX8560640,GSM4619876,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619876,m2_Context-Only,SRP267579
SRR12029066,RNA-Seq,200,545117600,PRJNA639859,SAMN15284239,180160763,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8560642,GSM4619878,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619878,m2_Context-Only,SRP267579
SRR12029068,RNA-Seq,200,1400097400,PRJNA639859,SAMN15284651,444343118,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX8560644,GSM4619880,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619880,m2_Context-Only,SRP267579
SRR12029070,RNA-Seq,200,305595600,PRJNA639859,SAMN15284649,97972243,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX8560646,GSM4619882,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619882,m2_Context-Only,SRP267579
SRR12029072,RNA-Seq,200,489455600,PRJNA639859,SAMN15284647,164926665,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX8560648,GSM4619884,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619884,m2_Context-Only,SRP267579
SRR12029073,RNA-Seq,200,326247400,PRJNA639859,SAMN15284646,100600327,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX8560649,GSM4619885,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619885,m2_Context-Only,SRP267579
SRR12029075,RNA-Seq,200,499233000,PRJNA639859,SAMN15284685,164709239,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX8560651,GSM4619887,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619887,m2_Context-Only,SRP267579
SRR12029077,RNA-Seq,200,534221800,PRJNA639859,SAMN15284683,171169852,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX8560653,GSM4619889,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619889,m2_Context-Only,SRP267579
SRR12029079,RNA-Seq,200,1037136000,PRJNA639859,SAMN15284681,328394683,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX8560655,GSM4619891,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619891,m2_Context-Only,SRP267579
SRR12029081,RNA-Seq,200,1129102200,PRJNA639859,SAMN15284679,353549403,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8560657,GSM4619893,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619893,m2_Context-Only,SRP267579
SRR12029084,RNA-Seq,200,508968600,PRJNA639859,SAMN15284676,163168477,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8560852,GSM4619896,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619896,m2_Context-Only,SRP267579
SRR12029085,RNA-Seq,200,706073200,PRJNA639859,SAMN15284675,236549666,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8560853,GSM4619897,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619897,m2_Context-Only,SRP267579
SRR12029086,RNA-Seq,200,296573000,PRJNA639859,SAMN15284674,95997396,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8560854,GSM4619898,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619898,m2_Context-Only,SRP267579
SRR12029087,RNA-Seq,200,414835600,PRJNA639859,SAMN15284673,132438825,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX8560855,GSM4619899,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619899,m2_Context-Only,SRP267579
SRR12029089,RNA-Seq,200,616492800,PRJNA639859,SAMN15284671,212533992,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX8560857,GSM4619901,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619901,m2_Context-Only,SRP267579
SRR12029091,RNA-Seq,200,161203400,PRJNA639859,SAMN15284669,51865505,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX8560859,GSM4619903,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619903,m2_Context-Only,SRP267579
SRR12029093,RNA-Seq,200,443559800,PRJNA639859,SAMN15284667,146095902,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8560861,GSM4619905,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619905,m2_Context-Only,SRP267579
